"channel","beat","sample","rr_pre_ms","rr_post_ms","prematurity","compensatory","morph_corr","is_pvc"
1,303,97620,800,805.5555555556,0.8597014925,0.8626865672,0.9710310527,FALSE
1,304,97910,805.5555555556,855.5555555556,0.8656716418,0.8925373134,0.9946073632,FALSE
1,305,98218,855.5555555556,822.2222222222,0.9194029851,0.9014925373,0.99346371,FALSE
1,306,98514,822.2222222222,850,0.8835820896,0.8985074627,0.989466188,FALSE
1,307,98820,850,875,0.9134328358,0.9268656716,0.9739091286,FALSE
1,308,99135,875,936.1111111111,0.9402985075,0.9731343284,0.9802152585,FALSE
1,309,99472,936.1111111111,933.3333333333,1.0059701493,1.0044776119,0.992142106,FALSE
1,310,99808,933.3333333333,863.8888888889,1.0029850746,0.9656716418,0.9817032027,FALSE
1,311,100119,863.8888888889,900,0.928358209,0.947761194,0.9942910905,FALSE
1,312,100443,900,958.3333333333,0.9671641791,0.9985074627,0.9921251371,FALSE
1,313,100788,958.3333333333,1005.5555555556,1.0298507463,1.0552238806,0.9405669927,FALSE
1,314,101150,1005.5555555556,1025,1.0805970149,1.0910447761,0.9886497413,FALSE
1,315,101519,1025,1013.8888888889,1.1014925373,1.0955223881,0.9816370873,FALSE
1,316,101884,1013.8888888889,961.1111111111,1.0895522388,1.0611940299,0.9935238488,FALSE
1,317,102230,961.1111111111,913.8888888889,1.0328358209,1.0074626866,0.9935756659,FALSE
1,318,102559,913.8888888889,975,0.9820895522,1.0149253731,0.9617576307,FALSE
1,319,102910,975,1086.1111111111,1.047761194,1.1074626866,0.9791978336,FALSE
1,320,103301,1086.1111111111,1019.4444444444,1.1671641791,1.1313432836,0.9673205558,FALSE
1,321,103668,1019.4444444444,1041.6666666667,1.0955223881,1.1074626866,0.9865597023,FALSE
1,322,104043,1041.6666666667,1019.4444444444,1.1194029851,1.1074626866,0.9842630354,FALSE
1,323,104410,1019.4444444444,1022.2222222222,1.0955223881,1.0970149254,0.9852270126,FALSE
1,324,104778,1022.2222222222,961.1111111111,1.0985074627,1.0656716418,0.9636648937,FALSE
1,325,105124,961.1111111111,1052.7777777778,1.0328358209,1.0820895522,0.9892270718,FALSE
1,326,105503,1052.7777777778,1100,1.1313432836,1.1567164179,0.9622201075,FALSE
1,327,105899,1100,1080.5555555556,1.1820895522,1.171641791,0.9906736182,FALSE
1,328,106288,1080.5555555556,955.5555555556,1.1611940299,1.0940298507,0.9742608088,FALSE
1,329,106632,955.5555555556,961.1111111111,1.0268656716,1.0298507463,0.9970786977,FALSE
1,330,106978,961.1111111111,1080.5555555556,1.0328358209,1.0970149254,0.9915885368,FALSE
1,331,107367,1080.5555555556,1138.8888888889,1.1611940299,1.1925373134,0.9841648471,FALSE
1,332,107777,1138.8888888889,1050,1.223880597,1.176119403,0.9895917634,FALSE
1,333,108155,1050,1063.8888888889,1.128358209,1.1358208955,0.9859432835,FALSE
1,334,108538,1063.8888888889,1066.6666666667,1.1432835821,1.1447761194,0.9921437561,FALSE
1,335,108922,1066.6666666667,1022.2222222222,1.1462686567,1.1223880597,0.9889821719,FALSE
1,336,109290,1022.2222222222,1052.7777777778,1.0985074627,1.1149253731,0.9876438322,FALSE
1,337,109669,1052.7777777778,1097.2222222222,1.1313432836,1.1552238806,0.9779736016,FALSE
1,338,110064,1097.2222222222,1025,1.1791044776,1.1402985075,0.9618636441,FALSE
1,339,110433,1025,988.8888888889,1.1014925373,1.0820895522,0.9930488951,FALSE
1,340,110789,988.8888888889,966.6666666667,1.0626865672,1.0507462687,0.9885316021,FALSE
1,341,111137,966.6666666667,927.7777777778,1.0388059701,1.0179104478,0.9923392926,FALSE
1,342,111471,927.7777777778,1008.3333333333,0.9970149254,1.0402985075,0.997068314,FALSE
1,343,111834,1008.3333333333,1094.4444444444,1.0835820896,1.1298507463,0.9888956023,FALSE
1,344,112228,1094.4444444444,1077.7777777778,1.176119403,1.1671641791,0.9895481763,FALSE
1,345,112616,1077.7777777778,944.4444444444,1.1582089552,1.0865671642,0.9730900652,FALSE
1,346,112956,944.4444444444,969.4444444444,1.0149253731,1.028358209,0.982407953,FALSE
1,347,113305,969.4444444444,1022.2222222222,1.0417910448,1.0701492537,0.9628876778,FALSE
1,348,113673,1022.2222222222,1075,1.0985074627,1.1268656716,0.9944338349,FALSE
1,349,114060,1075,955.5555555556,1.1552238806,1.0910447761,0.9945367702,FALSE
1,350,114404,955.5555555556,930.5555555556,1.0268656716,1.0134328358,0.9808402987,FALSE
1,351,114739,930.5555555556,955.5555555556,1,1.0134328358,0.9894008722,FALSE
1,352,115083,955.5555555556,961.1111111111,1.0268656716,1.0298507463,0.9898449921,FALSE
1,353,115429,961.1111111111,933.3333333333,1.0328358209,1.0179104478,0.9886943085,FALSE
1,354,115765,933.3333333333,991.6666666667,1.0029850746,1.0343283582,0.992939963,FALSE
1,355,116122,991.6666666667,1138.8888888889,1.0656716418,1.1447761194,0.9719876774,FALSE
1,356,116532,1138.8888888889,1050,1.223880597,1.176119403,0.9635912064,FALSE
1,357,116910,1050,1027.7777777778,1.128358209,1.1164179104,0.9916688725,FALSE
1,358,117280,1027.7777777778,1036.1111111111,1.1044776119,1.1089552239,0.9924835459,FALSE
1,359,117653,1036.1111111111,938.8888888889,1.1134328358,1.0611940299,0.9933418883,FALSE
1,360,117991,938.8888888889,1036.1111111111,1.0089552239,1.0611940299,0.9932122835,FALSE
1,361,118364,1036.1111111111,1097.2222222222,1.1134328358,1.1462686567,0.9786974317,FALSE
1,362,118759,1097.2222222222,1061.1111111111,1.1791044776,1.1597014925,0.9669409485,FALSE
1,363,119141,1061.1111111111,958.3333333333,1.1402985075,1.0850746269,0.9858325922,FALSE
1,364,119486,958.3333333333,1013.8888888889,1.0298507463,1.0597014925,0.9916274949,FALSE
1,365,119851,1013.8888888889,1036.1111111111,1.0895522388,1.1014925373,0.9895481612,FALSE
1,366,120224,1036.1111111111,1055.5555555556,1.1134328358,1.123880597,0.9862780851,FALSE
1,367,120604,1055.5555555556,1116.6666666667,1.1343283582,1.1671641791,0.9932079812,FALSE
1,368,121006,1116.6666666667,1102.7777777778,1.2,1.1925373134,0.9788823744,FALSE
1,369,121403,1102.7777777778,1019.4444444444,1.1850746269,1.1402985075,0.9903865236,FALSE
1,370,121770,1019.4444444444,969.4444444444,1.0955223881,1.0686567164,0.9686595267,FALSE
1,371,122119,969.4444444444,980.5555555556,1.0417910448,1.047761194,0.9543894935,FALSE
1,372,122472,980.5555555556,941.6666666667,1.0537313433,1.0328358209,0.9866626721,FALSE
1,373,122811,941.6666666667,911.1111111111,1.0119402985,0.9955223881,0.9865230447,FALSE
1,374,123139,911.1111111111,961.1111111111,0.9791044776,1.0059701493,0.9841823098,FALSE
1,375,123485,961.1111111111,1108.3333333333,1.0328358209,1.1119402985,0.982988002,FALSE
1,376,123884,1108.3333333333,1013.8888888889,1.1910447761,1.1402985075,0.9897885001,FALSE
1,377,124249,1013.8888888889,1102.7777777778,1.0895522388,1.1373134328,0.9925402036,FALSE
1,378,124646,1102.7777777778,1075,1.1850746269,1.1701492537,0.9920398406,FALSE
1,379,125033,1075,1066.6666666667,1.1552238806,1.1507462687,0.98685799,FALSE
1,380,125417,1066.6666666667,1033.3333333333,1.1462686567,1.128358209,0.9854670122,FALSE
1,381,125789,1033.3333333333,908.3333333333,1.1104477612,1.0432835821,0.9857528,FALSE
1,382,126116,908.3333333333,933.3333333333,0.976119403,0.9895522388,0.960115084,FALSE
1,383,126452,933.3333333333,1002.7777777778,1.0029850746,1.0402985075,0.9446786601,FALSE
1,384,126813,1002.7777777778,988.8888888889,1.0776119403,1.0701492537,0.9886890355,FALSE
1,385,127169,988.8888888889,1100,1.0626865672,1.1223880597,0.9892847836,FALSE
1,386,127565,1100,1086.1111111111,1.1820895522,1.1746268657,0.979060319,FALSE
1,387,127956,1086.1111111111,986.1111111111,1.1671641791,1.1134328358,0.9915327581,FALSE
1,388,128311,986.1111111111,1019.4444444444,1.0597014925,1.0776119403,0.9894490215,FALSE
1,389,128678,1019.4444444444,1033.3333333333,1.0955223881,1.1029850746,0.9820709103,FALSE
1,390,129050,1033.3333333333,1105.5555555556,1.1104477612,1.1492537313,0.9886948074,FALSE
1,391,129448,1105.5555555556,1033.3333333333,1.1880597015,1.1492537313,0.9611514134,FALSE
1,392,129820,1033.3333333333,1013.8888888889,1.1104477612,1.1,0.9778799466,FALSE
1,393,130185,1013.8888888889,986.1111111111,1.0895522388,1.0746268657,0.9867153232,FALSE
1,394,130540,986.1111111111,925,1.0597014925,1.0268656716,0.9819858597,FALSE
1,395,130873,925,1002.7777777778,0.9940298507,1.0358208955,0.9813292339,FALSE
1,396,131234,1002.7777777778,1108.3333333333,1.0776119403,1.1343283582,0.9802791765,FALSE
1,397,131633,1108.3333333333,1055.5555555556,1.1910447761,1.1626865672,0.9924900983,FALSE
1,398,132013,1055.5555555556,1027.7777777778,1.1343283582,1.1194029851,0.9923091263,FALSE
1,399,132383,1027.7777777778,944.4444444444,1.1044776119,1.0597014925,0.973870993,FALSE
1,400,132723,944.4444444444,988.8888888889,1.0149253731,1.0388059701,0.9905862593,FALSE
1,401,133079,988.8888888889,1077.7777777778,1.0626865672,1.1104477612,0.9750747808,FALSE
1,402,133467,1077.7777777778,1025,1.1582089552,1.1298507463,0.9892052142,FALSE
1,403,133836,1025,1033.3333333333,1.1014925373,1.1059701493,0.992980432,FALSE
1,404,134208,1033.3333333333,1005.5555555556,1.1104477612,1.0955223881,0.9894966955,FALSE
1,405,134570,1005.5555555556,930.5555555556,1.0805970149,1.0402985075,0.991809286,FALSE
1,406,134905,930.5555555556,963.8888888889,1,1.0179104478,0.988650153,FALSE
1,407,135252,963.8888888889,1013.8888888889,1.0358208955,1.0626865672,0.9740045283,FALSE
1,408,135617,1013.8888888889,1002.7777777778,1.0895522388,1.0835820896,0.9941668513,FALSE
1,409,135978,1002.7777777778,1047.2222222222,1.0776119403,1.1014925373,0.9641823064,FALSE
1,410,136355,1047.2222222222,1025,1.1253731343,1.1134328358,0.9880434348,FALSE
1,411,136724,1025,930.5555555556,1.1014925373,1.0507462687,0.9606099035,FALSE
1,412,137059,930.5555555556,966.6666666667,1,1.0194029851,0.9776925756,FALSE
1,413,137407,966.6666666667,975,1.0388059701,1.0432835821,0.9951751439,FALSE
1,414,137758,975,952.7777777778,1.047761194,1.0358208955,0.9774753147,FALSE
1,415,138101,952.7777777778,1002.7777777778,1.023880597,1.0507462687,0.9968017249,FALSE
1,416,138462,1002.7777777778,991.6666666667,1.0776119403,1.071641791,0.9878879743,FALSE
1,417,138819,991.6666666667,986.1111111111,1.0656716418,1.0626865672,0.9736707515,FALSE
1,418,139174,986.1111111111,991.6666666667,1.0597014925,1.0626865672,0.9920239683,FALSE
1,419,139531,991.6666666667,958.3333333333,1.0656716418,1.047761194,0.991265242,FALSE
1,420,139876,958.3333333333,1005.5555555556,1.0298507463,1.0552238806,0.9732495062,FALSE
1,421,140238,1005.5555555556,933.3333333333,1.0805970149,1.0417910448,0.9824711587,FALSE
1,422,140574,933.3333333333,963.8888888889,1.0029850746,1.0194029851,0.9850446323,FALSE
1,423,140921,963.8888888889,994.4444444444,1.0358208955,1.052238806,0.9683285789,FALSE
1,424,141279,994.4444444444,1002.7777777778,1.0686567164,1.0731343284,0.9924916394,FALSE
1,425,141640,1002.7777777778,930.5555555556,1.0776119403,1.0388059701,0.9853901414,FALSE
1,426,141975,930.5555555556,1005.5555555556,1,1.0402985075,0.9764171947,FALSE
1,427,142337,1005.5555555556,1047.2222222222,1.0805970149,1.1029850746,0.989103805,FALSE
1,428,142714,1047.2222222222,991.6666666667,1.1253731343,1.0955223881,0.9876552007,FALSE
1,429,143071,991.6666666667,908.3333333333,1.0656716418,1.0208955224,0.9921619094,FALSE
1,430,143398,908.3333333333,863.8888888889,0.976119403,0.952238806,0.9763682338,FALSE
1,431,143709,863.8888888889,908.3333333333,0.928358209,0.952238806,0.9851902741,FALSE
1,432,144036,908.3333333333,888.8888888889,0.976119403,0.9656716418,0.9787116259,FALSE
1,433,144356,888.8888888889,902.7777777778,0.9552238806,0.9626865672,0.9878224852,FALSE
1,434,144681,902.7777777778,858.3333333333,0.9701492537,0.9462686567,0.9751915091,FALSE
1,435,144990,858.3333333333,908.3333333333,0.9223880597,0.9492537313,0.9854738078,FALSE
1,436,145317,908.3333333333,1030.5555555556,0.976119403,1.0417910448,0.9788433653,FALSE
1,437,145688,1030.5555555556,1050,1.1074626866,1.1179104478,0.9884145855,FALSE
1,438,146066,1050,1077.7777777778,1.128358209,1.1432835821,0.972334296,FALSE
1,439,146454,1077.7777777778,1030.5555555556,1.1582089552,1.1328358209,0.9783860486,FALSE
1,440,146825,1030.5555555556,1025,1.1074626866,1.1044776119,0.9835729547,FALSE
1,441,147194,1025,958.3333333333,1.1014925373,1.0656716418,0.9859021222,FALSE
1,442,147539,958.3333333333,930.5555555556,1.0298507463,1.0149253731,0.951567688,FALSE
1,443,147874,930.5555555556,886.1111111111,1,0.976119403,0.9914345705,FALSE
1,444,148193,886.1111111111,913.8888888889,0.952238806,0.9671641791,0.9925924177,FALSE
1,445,148522,913.8888888889,1019.4444444444,0.9820895522,1.0388059701,0.9712480012,FALSE
1,446,148889,1019.4444444444,1150,1.0955223881,1.1656716418,0.95883697,FALSE
1,447,149303,1150,1069.4444444444,1.2358208955,1.1925373134,0.9904164736,FALSE
1,448,149688,1069.4444444444,961.1111111111,1.1492537313,1.0910447761,0.9780698361,FALSE
1,449,150034,961.1111111111,980.5555555556,1.0328358209,1.0432835821,0.9782987328,FALSE
1,450,150387,980.5555555556,1094.4444444444,1.0537313433,1.1149253731,0.9911151637,FALSE
1,451,150781,1094.4444444444,1108.3333333333,1.176119403,1.1835820896,0.989172486,FALSE
1,452,151180,1108.3333333333,1097.2222222222,1.1910447761,1.1850746269,0.9892992453,FALSE
1,453,151575,1097.2222222222,991.6666666667,1.1791044776,1.1223880597,0.9918013077,FALSE
1,454,151932,991.6666666667,991.6666666667,1.0656716418,1.0656716418,0.9057719455,FALSE
1,455,152289,991.6666666667,1047.2222222222,1.0656716418,1.0955223881,0.989811161,FALSE
1,456,152666,1047.2222222222,1077.7777777778,1.1253731343,1.1417910448,0.9892209053,FALSE
1,457,153054,1077.7777777778,1050,1.1582089552,1.1432835821,0.988664405,FALSE
1,458,153432,1050,986.1111111111,1.128358209,1.0940298507,0.9768040857,FALSE
1,459,153787,986.1111111111,841.6666666667,1.0597014925,0.9820895522,0.9938778842,FALSE
1,460,154090,841.6666666667,811.1111111111,0.9044776119,0.8880597015,0.9822476655,FALSE
1,461,154382,811.1111111111,841.6666666667,0.871641791,0.8880597015,0.9868183458,FALSE
1,462,154685,841.6666666667,894.4444444444,0.9044776119,0.9328358209,0.9899349817,FALSE
1,463,155007,894.4444444444,872.2222222222,0.9611940299,0.9492537313,0.991313238,FALSE
1,464,155321,872.2222222222,872.2222222222,0.9373134328,0.9373134328,0.9881619773,FALSE
1,465,155635,872.2222222222,852.7777777778,0.9373134328,0.9268656716,0.9907355439,FALSE
1,466,155942,852.7777777778,797.2222222222,0.9164179104,0.8865671642,0.9777646892,FALSE
1,467,156229,797.2222222222,752.7777777778,0.8567164179,0.8328358209,0.9895325309,FALSE
1,468,156500,752.7777777778,761.1111111111,0.8089552239,0.8134328358,0.9913640955,FALSE
1,469,156774,761.1111111111,777.7777777778,0.8179104478,0.8268656716,0.9834025912,FALSE
1,470,157054,777.7777777778,797.2222222222,0.8358208955,0.8462686567,0.9750222746,FALSE
1,471,157341,797.2222222222,769.4444444444,0.8567164179,0.8417910448,0.9947590635,FALSE
1,472,157618,769.4444444444,775,0.8268656716,0.8298507463,0.9891438887,FALSE
1,473,157897,775,763.8888888889,0.8328358209,0.8268656716,0.9837210752,FALSE
1,474,158172,763.8888888889,730.5555555556,0.8208955224,0.8029850746,0.9877619724,FALSE
1,475,158435,730.5555555556,713.8888888889,0.7850746269,0.776119403,0.9798514679,FALSE
1,476,158692,713.8888888889,686.1111111111,0.7671641791,0.752238806,0.9826814081,FALSE
1,477,158939,686.1111111111,733.3333333333,0.7373134328,0.7626865672,0.9890513375,FALSE
1,478,159203,733.3333333333,783.3333333333,0.7880597015,0.8149253731,0.9967861768,FALSE
1,479,159485,783.3333333333,836.1111111111,0.8417910448,0.8701492537,0.9868926484,FALSE
1,480,159786,836.1111111111,936.1111111111,0.8985074627,0.952238806,0.9922712046,FALSE
1,481,160123,936.1111111111,1000,1.0059701493,1.0402985075,0.9936715115,FALSE
1,482,160483,1000,480.5555555556,1.0746268657,0.7955223881,0.9932155609,FALSE
1,483,160656,480.5555555556,1166.6666666667,0.5164179104,0.8850746269,0.795141054,TRUE
1,484,161076,1166.6666666667,947.2222222222,1.2537313433,1.1358208955,0.9812109074,FALSE
1,485,161417,947.2222222222,927.7777777778,1.0179104478,1.0074626866,0.9892319997,FALSE
1,486,161751,927.7777777778,905.5555555556,0.9970149254,0.9850746269,0.9952219636,FALSE
1,487,162077,905.5555555556,969.4444444444,0.9731343284,1.0074626866,0.9936922579,FALSE
1,488,162426,969.4444444444,983.3333333333,1.0417910448,1.0492537313,0.9864205609,FALSE
1,489,162780,983.3333333333,491.6666666667,1.0567164179,0.7925373134,0.983929395,FALSE
1,490,162957,491.6666666667,1147.2222222222,0.528358209,0.8805970149,0.8064307023,TRUE
1,491,163370,1147.2222222222,941.6666666667,1.2328358209,1.1223880597,0.9885797186,FALSE
1,492,163709,941.6666666667,1002.7777777778,1.0119402985,1.0447761194,0.9856019834,FALSE
1,493,164070,1002.7777777778,961.1111111111,1.0776119403,1.0552238806,0.9926249974,FALSE
1,494,164416,961.1111111111,891.6666666667,1.0328358209,0.9955223881,0.9920471576,FALSE
1,495,164737,891.6666666667,905.5555555556,0.9582089552,0.9656716418,0.9904344664,FALSE
1,496,165063,905.5555555556,947.2222222222,0.9731343284,0.9955223881,0.9846889778,FALSE
1,497,165404,947.2222222222,975,1.0179104478,1.0328358209,0.9844569162,FALSE
1,498,165755,975,961.1111111111,1.047761194,1.0402985075,0.9808550449,FALSE
1,499,166101,961.1111111111,888.8888888889,1.0328358209,0.9940298507,0.9939871761,FALSE
1,500,166421,888.8888888889,847.2222222222,0.9552238806,0.9328358209,0.9910715026,FALSE
1,501,166726,847.2222222222,844.4444444444,0.9104477612,0.9089552239,0.991527329,FALSE
1,502,167030,844.4444444444,922.2222222222,0.9074626866,0.9492537313,0.9843840996,FALSE
1,503,167362,922.2222222222,930.5555555556,0.9910447761,0.9955223881,0.9837768869,FALSE
1,504,167697,930.5555555556,955.5555555556,1,1.0134328358,0.9939661226,FALSE
1,505,168041,955.5555555556,1002.7777777778,1.0268656716,1.052238806,0.993402734,FALSE
1,506,168402,1002.7777777778,1025,1.0776119403,1.0895522388,0.9947136187,FALSE
1,507,168771,1025,947.2222222222,1.1014925373,1.0597014925,0.9936475408,FALSE
1,508,169112,947.2222222222,905.5555555556,1.0179104478,0.9955223881,0.9718647283,FALSE
1,509,169438,905.5555555556,888.8888888889,0.9731343284,0.9641791045,0.9830657501,FALSE
1,510,169758,888.8888888889,927.7777777778,0.9552238806,0.976119403,0.9908963868,FALSE
1,511,170092,927.7777777778,1041.6666666667,0.9970149254,1.0582089552,0.9939860511,FALSE
1,512,170467,1041.6666666667,997.2222222222,1.1194029851,1.0955223881,0.9955005814,FALSE
1,513,170826,997.2222222222,922.2222222222,1.071641791,1.0313432836,0.9955402636,FALSE
1,514,171158,922.2222222222,908.3333333333,0.9910447761,0.9835820896,0.9647257703,FALSE
1,515,171485,908.3333333333,961.1111111111,0.976119403,1.0044776119,0.9935689922,FALSE
1,516,171831,961.1111111111,1027.7777777778,1.0328358209,1.0686567164,0.9889588992,FALSE
1,517,172201,1027.7777777778,1008.3333333333,1.1044776119,1.0940298507,0.9770361766,FALSE
1,518,172564,1008.3333333333,961.1111111111,1.0835820896,1.0582089552,0.9968945969,FALSE
1,519,172910,961.1111111111,969.4444444444,1.0328358209,1.0373134328,0.9939640784,FALSE
1,520,173259,969.4444444444,947.2222222222,1.0417910448,1.0298507463,0.9923437893,FALSE
1,521,173600,947.2222222222,888.8888888889,1.0179104478,0.9865671642,0.9902110996,FALSE
1,522,173920,888.8888888889,875,0.9552238806,0.947761194,0.9855943504,FALSE
1,523,174235,875,900,0.9402985075,0.9537313433,0.9936174689,FALSE
1,524,174559,900,916.6666666667,0.9671641791,0.976119403,0.9924882915,FALSE
1,525,174889,916.6666666667,830.5555555556,0.9850746269,0.9388059701,0.9956109973,FALSE
1,526,175188,830.5555555556,841.6666666667,0.8925373134,0.8985074627,0.9911382587,FALSE
1,527,175491,841.6666666667,811.1111111111,0.9044776119,0.8880597015,0.9929053381,FALSE
1,528,175783,811.1111111111,800,0.871641791,0.8656716418,0.9697571646,FALSE
1,529,176071,800,869.4444444444,0.8597014925,0.8970149254,0.9842925494,FALSE
1,530,176384,869.4444444444,880.5555555556,0.9343283582,0.9402985075,0.9949171446,FALSE
1,531,176701,880.5555555556,877.7777777778,0.9462686567,0.9447761194,0.9965823742,FALSE
1,532,177017,877.7777777778,872.2222222222,0.9432835821,0.9402985075,0.9964663128,FALSE
1,533,177331,872.2222222222,797.2222222222,0.9373134328,0.8970149254,0.995980099,FALSE
