epoch,start_sec,expert_stage,pred_stage,rel_delta,rel_theta,rel_alpha,rel_sigma,rel_beta
1475,44220.0,N2,N3,0.827223,0.102643,0.031903,0.019477,0.018755
1476,44250.0,N2,N3,0.873192,0.070221,0.034332,0.008994,0.013261
1477,44280.0,N2,N3,0.700421,0.165061,0.083418,0.018594,0.032505
1478,44310.0,N2,N3,0.736849,0.098636,0.123572,0.022858,0.018084
1479,44340.0,N1,W,0.409595,0.089214,0.434146,0.018152,0.048893
1480,44370.0,N1,N1,0.603484,0.139254,0.153378,0.031809,0.072076
1481,44400.0,N1,N3,0.754548,0.131725,0.053716,0.020797,0.039214
1482,44430.0,N2,N3,0.814813,0.128044,0.029853,0.011753,0.015536
1483,44460.0,N2,N3,0.821568,0.109432,0.033928,0.025943,0.00913
1484,44490.0,N2,N3,0.756415,0.139233,0.04892,0.045394,0.010038
1485,44520.0,N2,N3,0.882349,0.074719,0.020127,0.016248,0.006557
1486,44550.0,N2,N3,0.849206,0.103634,0.028024,0.010928,0.008208
1487,44580.0,N2,N3,0.646352,0.174129,0.064951,0.101067,0.0135
1488,44610.0,REM,N3,0.776335,0.145027,0.032595,0.038784,0.007258
1489,44640.0,N2,N3,0.810597,0.109008,0.053148,0.013343,0.013904
1490,44670.0,N2,N3,0.711603,0.172295,0.0595,0.043959,0.012642
1491,44700.0,N2,N3,0.730845,0.138889,0.063959,0.054768,0.011538
1492,44730.0,N2,N3,0.807439,0.104773,0.058554,0.016682,0.012551
1493,44760.0,N2,N3,0.807582,0.117782,0.036861,0.026951,0.010824
1494,44790.0,N2,N3,0.768572,0.128888,0.040958,0.047935,0.013646
1495,44820.0,N2,N3,0.831196,0.104628,0.035734,0.019015,0.009428
1496,44850.0,N2,N3,0.730004,0.165044,0.054684,0.039109,0.011159
1497,44880.0,N2,N3,0.770934,0.148623,0.035433,0.034212,0.010799
1498,44910.0,W,N3,0.83851,0.056081,0.057272,0.011581,0.036557
1499,44940.0,N1,N3,0.736218,0.164633,0.044735,0.031093,0.023322
1500,44970.0,N2,N3,0.771363,0.12278,0.030832,0.065822,0.009202
1501,45000.0,N2,N3,0.769044,0.117241,0.062279,0.037399,0.014037
1502,45030.0,N2,N3,0.819307,0.113357,0.035667,0.015278,0.016391
1503,45060.0,N2,N3,0.81287,0.086949,0.045802,0.043437,0.010942
1504,45090.0,N2,N3,0.77907,0.155415,0.033376,0.023224,0.008916
1505,45120.0,N2,N3,0.789697,0.118218,0.05099,0.026352,0.014743
1506,45150.0,N2,N3,0.84761,0.109866,0.02267,0.013569,0.006286
1507,45180.0,N2,N3,0.760547,0.185118,0.028664,0.012199,0.013472
1508,45210.0,REM,N3,0.723415,0.199562,0.041777,0.017433,0.017813
1509,45240.0,REM,N3,0.728005,0.195643,0.043432,0.011967,0.020953
1510,45270.0,REM,N3,0.789645,0.136636,0.043392,0.009264,0.021063
1511,45300.0,REM,N3,0.715298,0.201775,0.04682,0.013654,0.022453
1512,45330.0,REM,N3,0.703921,0.173123,0.061546,0.021346,0.040064
1513,45360.0,REM,N3,0.709974,0.186146,0.058616,0.014673,0.030591
1514,45390.0,REM,N3,0.734994,0.164722,0.063873,0.015489,0.020922
1515,45420.0,N1,N1,0.73241,0.077106,0.101962,0.023386,0.065136
1516,45450.0,N1,N1,0.680807,0.198838,0.079607,0.015639,0.02511
1517,45480.0,REM,N1,0.77544,0.143479,0.050512,0.012396,0.018172
1518,45510.0,REM,N3,0.740475,0.153414,0.058153,0.015873,0.032085
1519,45540.0,REM,N3,0.712738,0.168543,0.071065,0.018731,0.028922
1520,45570.0,REM,N3,0.71469,0.202413,0.051074,0.012508,0.019316
1521,45600.0,REM,N3,0.747287,0.162726,0.051935,0.01467,0.023381
1522,45630.0,REM,N3,0.72001,0.197409,0.047471,0.013921,0.02119
1523,45660.0,REM,N3,0.814528,0.118332,0.041781,0.010781,0.014577
1524,45690.0,REM,N3,0.858749,0.09862,0.024602,0.007086,0.010944
1525,45720.0,REM,N3,0.802315,0.121331,0.044575,0.011435,0.020344
1526,45750.0,REM,N3,0.67838,0.187495,0.087663,0.016227,0.030236
1527,45780.0,REM,N3,0.747601,0.147438,0.065515,0.015354,0.024092
1528,45810.0,REM,N3,0.740779,0.16704,0.056775,0.012804,0.022601
1529,45840.0,REM,N1,0.751615,0.125741,0.057424,0.018534,0.046687
1530,45870.0,REM,N3,0.629984,0.238064,0.084077,0.016016,0.031858
1531,45900.0,REM,N3,0.64929,0.259547,0.052112,0.014946,0.024105
1532,45930.0,REM,N3,0.818437,0.115701,0.037445,0.011001,0.017416
1533,45960.0,REM,N3,0.725339,0.18521,0.054958,0.013057,0.021436
1534,45990.0,REM,N1,0.844714,0.103361,0.033442,0.006923,0.01156
1535,46020.0,REM,N3,0.733041,0.162798,0.058409,0.017244,0.028507
1536,46050.0,REM,N1,0.868404,0.086774,0.028089,0.006013,0.01072
1537,46080.0,REM,N3,0.747298,0.138018,0.071135,0.016413,0.027137
1538,46110.0,REM,N3,0.695867,0.206091,0.060625,0.01405,0.023366
1539,46140.0,REM,N1,0.732586,0.181261,0.045447,0.015744,0.024962
1540,46170.0,REM,N3,0.771427,0.153962,0.045358,0.011392,0.017861
1541,46200.0,REM,N1,0.863269,0.090119,0.027944,0.007094,0.011574
1542,46230.0,REM,N3,0.755077,0.143589,0.05895,0.016271,0.026113
1543,46260.0,REM,N3,0.738687,0.139468,0.075527,0.015828,0.03049
1544,46290.0,REM,N3,0.71543,0.186214,0.057327,0.01481,0.026219
1545,46320.0,REM,N3,0.712762,0.190238,0.062506,0.013193,0.0213
1546,46350.0,REM,N3,0.72547,0.178157,0.053846,0.015652,0.026875
1547,46380.0,REM,N3,0.755964,0.161366,0.04559,0.012917,0.024163
1548,46410.0,REM,N3,0.736622,0.18461,0.044641,0.012997,0.021129
1549,46440.0,REM,N3,0.812723,0.123715,0.038144,0.009344,0.016075
1550,46470.0,REM,N3,0.800258,0.142015,0.035391,0.008732,0.013605
1551,46500.0,REM,N3,0.797734,0.13864,0.030962,0.011187,0.021478
1552,46530.0,REM,N3,0.931229,0.024681,0.016047,0.006693,0.021351
1553,46560.0,N1,N3,0.797799,0.11604,0.049754,0.012674,0.023733
1554,46590.0,REM,N3,0.798433,0.138188,0.032212,0.012626,0.018541
1555,46620.0,REM,N3,0.799705,0.139035,0.036791,0.010873,0.013595
1556,46650.0,REM,N3,0.715248,0.182065,0.06927,0.01552,0.017897
1557,46680.0,N2,N3,0.727723,0.171264,0.062927,0.016487,0.0216
1558,46710.0,N2,N3,0.880753,0.046963,0.049333,0.006753,0.016198
1559,46740.0,N1,N3,0.720395,0.144357,0.097063,0.012575,0.025611
1560,46770.0,N1,N3,0.714872,0.219872,0.036979,0.013279,0.014998
1561,46800.0,N2,N3,0.819834,0.106351,0.043171,0.018698,0.011946
1562,46830.0,N2,N3,0.698358,0.196765,0.058566,0.031559,0.014752
1563,46860.0,N2,N3,0.644028,0.237197,0.046057,0.058771,0.013948
1564,46890.0,N2,N3,0.829033,0.11398,0.031765,0.013179,0.012043
1565,46920.0,N2,N3,0.766799,0.164563,0.042374,0.015647,0.010617
1566,46950.0,N2,N3,0.790856,0.107557,0.039567,0.050398,0.011621
1567,46980.0,N2,N3,0.792208,0.136686,0.040123,0.018587,0.012396
1568,47010.0,N2,N1,0.723831,0.17711,0.060583,0.015716,0.02276
1569,47040.0,N2,N3,0.625108,0.242828,0.054099,0.062745,0.01522
1570,47070.0,N2,N3,0.707684,0.170643,0.082682,0.03007,0.008921
1571,47100.0,N2,N3,0.668105,0.210884,0.062054,0.045408,0.013548
1572,47130.0,N2,N3,0.7564,0.149874,0.046789,0.035713,0.011224
1573,47160.0,N2,N3,0.776569,0.139081,0.047785,0.024584,0.011981
1574,47190.0,N2,N3,0.717346,0.191809,0.046867,0.029541,0.014437
1575,47220.0,N2,N3,0.744673,0.160712,0.051597,0.030039,0.012981
1576,47250.0,N2,N3,0.819076,0.11924,0.040041,0.010893,0.01075
1577,47280.0,N2,N3,0.741276,0.165017,0.053319,0.023578,0.016811
1578,47310.0,N2,N3,0.797536,0.135306,0.045128,0.010688,0.011341
1579,47340.0,N2,N3,0.842463,0.103408,0.029082,0.015834,0.009213
1580,47370.0,N2,N3,0.806033,0.128424,0.036412,0.014823,0.014308
1581,47400.0,N2,N3,0.79512,0.136648,0.037341,0.017418,0.013472
1582,47430.0,N2,N3,0.839056,0.107348,0.035001,0.011443,0.007151
1583,47460.0,N2,N3,0.790251,0.118069,0.044909,0.019246,0.027525
1584,47490.0,N1,N3,0.84894,0.070774,0.047494,0.008645,0.024148
1585,47520.0,N1,N3,0.81264,0.129758,0.037857,0.008274,0.011471
1586,47550.0,N2,N3,0.659789,0.199347,0.066316,0.05947,0.015078
1587,47580.0,N2,N3,0.749109,0.145281,0.045149,0.052455,0.008006
1588,47610.0,N2,N3,0.841881,0.109607,0.02985,0.009133,0.009528
1589,47640.0,N2,N3,0.782275,0.125329,0.054071,0.015599,0.022727
1590,47670.0,N2,N3,0.795227,0.131723,0.045216,0.01469,0.013144
1591,47700.0,N2,N3,0.745946,0.172426,0.051504,0.01714,0.012985
1592,47730.0,N2,N3,0.837088,0.118767,0.023103,0.014516,0.006526
1593,47760.0,N2,N3,0.777791,0.153634,0.037879,0.017772,0.012924
1594,47790.0,N1,N3,0.808147,0.111339,0.049783,0.011456,0.019276
1595,47820.0,N1,N3,0.635275,0.219785,0.075808,0.053991,0.015141
1596,47850.0,N2,N3,0.725242,0.165844,0.057113,0.04355,0.008251
1597,47880.0,N2,N3,0.77926,0.127811,0.052729,0.026254,0.013947
1598,47910.0,N2,N3,0.654187,0.188687,0.064376,0.084112,0.008638
1599,47940.0,N2,N3,0.817646,0.12516,0.027137,0.016952,0.013105
1600,47970.0,N2,N3,0.699319,0.225917,0.043381,0.013498,0.017885
1601,48000.0,N2,N3,0.80234,0.129877,0.039281,0.015204,0.013298
1602,48030.0,N2,N3,0.804858,0.117689,0.034576,0.031503,0.011375
1603,48060.0,N2,N3,0.711476,0.195571,0.054324,0.024087,0.014542
1604,48090.0,N2,N3,0.793694,0.125643,0.04757,0.023723,0.00937
1605,48120.0,N2,N3,0.814178,0.11536,0.039875,0.020991,0.009595
1606,48150.0,N2,N3,0.776377,0.149565,0.045603,0.019521,0.008935
1607,48180.0,N2,N3,0.788317,0.144042,0.03835,0.021465,0.007825
1608,48210.0,N2,N3,0.789218,0.143734,0.036221,0.019784,0.011042
1609,48240.0,N2,N3,0.746403,0.146739,0.061856,0.028597,0.016405
1610,48270.0,N2,N3,0.753032,0.150471,0.0539,0.013791,0.028806
1611,48300.0,N2,N3,0.751347,0.164407,0.055325,0.014914,0.014008
1612,48330.0,N2,N3,0.747526,0.171162,0.04208,0.023971,0.015262
1613,48360.0,N2,N3,0.806138,0.126887,0.042894,0.012701,0.01138
1614,48390.0,N2,N3,0.777062,0.160811,0.034015,0.019548,0.008563
1615,48420.0,N2,N3,0.815338,0.121333,0.035341,0.018361,0.009627
1616,48450.0,N2,N3,0.801504,0.130507,0.033703,0.026959,0.007328
1617,48480.0,N2,N3,0.789926,0.149005,0.038101,0.015349,0.00762
1618,48510.0,N2,N3,0.813865,0.12092,0.034339,0.023737,0.007139
1619,48540.0,N2,N3,0.723109,0.18551,0.047461,0.030402,0.013519
1620,48570.0,N2,N3,0.783859,0.135745,0.04613,0.023604,0.010662
1621,48600.0,N2,N3,0.801044,0.132444,0.041467,0.018008,0.007037
1622,48630.0,N2,N3,0.789424,0.126123,0.048458,0.026828,0.009167
1623,48660.0,N2,N3,0.728591,0.183791,0.045297,0.032672,0.009648
1624,48690.0,N2,N3,0.663623,0.201368,0.070495,0.052022,0.012492
1625,48720.0,N2,N3,0.764335,0.156046,0.038792,0.033455,0.007372
1626,48750.0,N2,N3,0.847906,0.098815,0.031574,0.009824,0.011881
1627,48780.0,N2,N3,0.637411,0.236463,0.049154,0.06058,0.016392
1628,48810.0,N2,N3,0.659536,0.193057,0.056406,0.082544,0.008456
1629,48840.0,N2,N3,0.829605,0.101099,0.037382,0.021828,0.010086
1630,48870.0,W,N3,0.804123,0.0452,0.095693,0.013783,0.041201
1631,48900.0,W,N1,0.427569,0.234214,0.253631,0.025872,0.058713
1632,48930.0,N1,N3,0.741635,0.176269,0.046609,0.012639,0.022847
1633,48960.0,N2,N3,0.852206,0.100698,0.03168,0.006375,0.00904
1634,48990.0,N2,N3,0.736777,0.175668,0.044241,0.03237,0.010944
1635,49020.0,N2,N3,0.645459,0.250417,0.047134,0.043463,0.013527
1636,49050.0,N2,N3,0.740438,0.162586,0.04454,0.041237,0.0112
1637,49080.0,N2,N3,0.699494,0.190727,0.040599,0.05876,0.01042
1638,49110.0,N2,N3,0.654481,0.211943,0.058464,0.064306,0.010806
1639,49140.0,N2,N3,0.658297,0.220566,0.058878,0.050411,0.011848
1640,49170.0,N2,N3,0.815728,0.137816,0.029024,0.01106,0.006371
1641,49200.0,N2,N3,0.782779,0.138563,0.047025,0.023265,0.008368
1642,49230.0,N2,N3,0.766747,0.162862,0.048027,0.013612,0.008752
1643,49260.0,N2,N3,0.664605,0.230739,0.050583,0.045142,0.008931
1644,49290.0,N2,N3,0.79169,0.151721,0.027729,0.021241,0.007619
1645,49320.0,N2,N3,0.872436,0.090739,0.02198,0.010175,0.00467
1646,49350.0,N2,N3,0.622999,0.251363,0.053291,0.059752,0.012594
1647,49380.0,N2,N3,0.768921,0.147424,0.051979,0.022865,0.008811
1648,49410.0,N2,N3,0.810206,0.143081,0.027764,0.009409,0.00954
1649,49440.0,N2,N3,0.662264,0.220059,0.054958,0.051117,0.011602
1650,49470.0,N2,N3,0.581086,0.275939,0.058353,0.072263,0.012358
1651,49500.0,N2,N3,0.829975,0.130159,0.026899,0.007071,0.005896
1652,49530.0,N2,N3,0.708983,0.196236,0.039286,0.045056,0.010439
1653,49560.0,N2,N3,0.752858,0.15865,0.046374,0.034755,0.007364
1654,49590.0,N2,N3,0.696067,0.22397,0.046293,0.023845,0.009824
1655,49620.0,N2,N3,0.877941,0.088408,0.020756,0.008324,0.004571
1656,49650.0,N2,N3,0.704743,0.191437,0.062866,0.028656,0.012298
1657,49680.0,N2,N3,0.716491,0.185473,0.051414,0.037284,0.009339
1658,49710.0,N2,N3,0.740995,0.176615,0.045256,0.030838,0.006296
1659,49740.0,N2,N3,0.754996,0.170414,0.031185,0.030875,0.01253
1660,49770.0,N2,N3,0.845161,0.097543,0.035616,0.015498,0.006182
1661,49800.0,N2,N3,0.744209,0.193399,0.03708,0.014913,0.010399
1662,49830.0,N2,N3,0.798874,0.152169,0.02893,0.013638,0.006388
1663,49860.0,N2,N3,0.802605,0.144858,0.032595,0.012028,0.007914
1664,49890.0,N2,N3,0.889457,0.079441,0.021082,0.005262,0.004757
1665,49920.0,N2,N3,0.77322,0.168509,0.034632,0.011534,0.012104
1666,49950.0,N2,N3,0.697946,0.19191,0.051668,0.045579,0.012896
1667,49980.0,N2,N3,0.764535,0.172461,0.040468,0.012265,0.010271
1668,50010.0,N2,N3,0.81705,0.138134,0.026814,0.00951,0.008492
1669,50040.0,N2,N3,0.773434,0.161954,0.035441,0.020231,0.00894
1670,50070.0,N2,N3,0.827489,0.135209,0.020873,0.007605,0.008824
1671,50100.0,N2,N3,0.732191,0.178722,0.061213,0.014721,0.013152
1672,50130.0,REM,N3,0.741408,0.207256,0.030892,0.008888,0.011557
1673,50160.0,REM,N3,0.712043,0.191033,0.051378,0.015949,0.029597
1674,50190.0,REM,N3,0.728173,0.19375,0.050491,0.010452,0.017135
1675,50220.0,REM,N3,0.724668,0.208121,0.035517,0.011756,0.019939
1676,50250.0,REM,N3,0.749919,0.170466,0.050399,0.011297,0.017919
1677,50280.0,REM,N3,0.726401,0.181416,0.05795,0.013618,0.020615
1678,50310.0,REM,N3,0.76593,0.149411,0.053326,0.01262,0.018713
1679,50340.0,REM,N3,0.736619,0.176439,0.047789,0.014795,0.024357
1680,50370.0,REM,N3,0.824121,0.117858,0.036351,0.00915,0.01252
1681,50400.0,REM,N1,0.786816,0.136378,0.046083,0.012332,0.01839
1682,50430.0,REM,N3,0.730497,0.189503,0.04853,0.011724,0.019745
1683,50460.0,REM,N3,0.779889,0.154008,0.037597,0.01068,0.017826
1684,50490.0,REM,N1,0.806723,0.13402,0.034609,0.008211,0.016437
1685,50520.0,N1,N3,0.738953,0.125678,0.081615,0.015087,0.038666
1686,50550.0,REM,N3,0.742528,0.134758,0.078587,0.015601,0.028526
1687,50580.0,REM,N3,0.754537,0.142437,0.075222,0.010012,0.017792
1688,50610.0,REM,N1,0.675607,0.184902,0.096325,0.016675,0.026491
1689,50640.0,REM,N3,0.768508,0.14161,0.057334,0.010907,0.021642
1690,50670.0,REM,N3,0.723477,0.143143,0.104243,0.0102,0.018938
1691,50700.0,REM,N3,0.733889,0.168213,0.063348,0.01304,0.021511
1692,50730.0,REM,N3,0.857729,0.058509,0.038615,0.0118,0.033346
1693,50760.0,REM,N3,0.745758,0.153585,0.063351,0.014877,0.02243
1694,50790.0,REM,N3,0.783008,0.14338,0.042463,0.011917,0.019232
1695,50820.0,REM,N3,0.745421,0.187345,0.038719,0.011142,0.017373
1696,50850.0,REM,N3,0.737398,0.211379,0.030888,0.007152,0.013183
1697,50880.0,REM,N3,0.746398,0.203226,0.033182,0.00689,0.010304
1698,50910.0,REM,N1,0.537083,0.183737,0.217214,0.019275,0.042691
1699,50940.0,REM,N3,0.696194,0.178676,0.065958,0.019708,0.039464
1700,50970.0,REM,N3,0.785702,0.159179,0.031954,0.009858,0.013308
1701,51000.0,REM,N3,0.908141,0.024534,0.040126,0.00793,0.019268
1702,51030.0,W,N1,0.831699,0.042335,0.10895,0.005191,0.011826
1703,51060.0,W,N1,0.444293,0.188514,0.30279,0.020775,0.043629
1704,51090.0,W,N3,0.829432,0.049528,0.103013,0.006367,0.01166
1705,51120.0,W,N1,0.604011,0.098807,0.261674,0.012087,0.023421
1706,51150.0,W,N3,0.972752,0.011623,0.012997,0.000916,0.001712
1707,51180.0,W,N3,0.932806,0.048517,0.012829,0.00181,0.004038
1708,51210.0,W,N3,0.931162,0.057035,0.008244,0.001509,0.002051
1709,51240.0,W,N3,0.919535,0.05678,0.011759,0.003595,0.00833
1710,51270.0,W,N3,0.939205,0.041187,0.010777,0.003046,0.005785
1711,51300.0,W,N3,0.912168,0.056539,0.013278,0.005255,0.01276
1712,51330.0,W,N3,0.911298,0.065909,0.009263,0.004394,0.009137
1713,51360.0,W,N3,0.893836,0.068955,0.013794,0.007058,0.016356
1714,51390.0,W,N3,0.882638,0.068388,0.018691,0.00791,0.022373
1715,51420.0,W,N3,0.920303,0.047513,0.012369,0.006602,0.013213
1716,51450.0,W,N3,0.91806,0.032922,0.026774,0.006048,0.016197
1717,51480.0,W,N3,0.930705,0.04268,0.012404,0.003878,0.010333
1718,51510.0,W,N3,0.905939,0.05291,0.015792,0.00704,0.018319
1719,51540.0,W,N3,0.892595,0.070314,0.015514,0.006561,0.015015
1720,51570.0,W,N3,0.840654,0.101284,0.021093,0.010223,0.026747
1721,51600.0,W,N3,0.886366,0.064202,0.017055,0.010489,0.021888
1722,51630.0,W,N3,0.74152,0.118483,0.03655,0.028607,0.07484
1723,51660.0,W,N3,0.729591,0.109968,0.04387,0.030744,0.085827
1724,51690.0,W,N3,0.75322,0.160533,0.031366,0.018151,0.03673
1725,51720.0,W,N1,0.714807,0.125406,0.039232,0.038908,0.081647
1726,51750.0,W,N3,0.884825,0.059009,0.016539,0.011863,0.027763
1727,51780.0,W,N3,0.902719,0.061077,0.012525,0.008192,0.015486
1728,51810.0,W,N3,0.918716,0.04945,0.013411,0.005924,0.0125
1729,51840.0,W,N3,0.927656,0.043323,0.011027,0.004959,0.013035
1730,51870.0,W,N3,0.922924,0.0547,0.010192,0.004416,0.007768
1731,51900.0,W,N3,0.90295,0.066303,0.012447,0.006445,0.011856
1732,51930.0,W,N3,0.887849,0.077335,0.015346,0.006992,0.012478
1733,51960.0,W,N3,0.938533,0.042614,0.0099,0.003907,0.005047
1734,51990.0,W,N3,0.918026,0.05583,0.012346,0.0056,0.008198
1735,52020.0,W,N3,0.919188,0.053845,0.012857,0.004715,0.009394
1736,52050.0,W,N3,0.908422,0.055991,0.015821,0.006251,0.013514
1737,52080.0,W,N3,0.90054,0.067966,0.014495,0.00591,0.011089
1738,52110.0,W,N3,0.924641,0.053226,0.010529,0.003976,0.007629
1739,52140.0,W,N3,0.910676,0.051675,0.012912,0.008804,0.015933
1740,52170.0,W,N3,0.897342,0.064951,0.015958,0.008129,0.013621
1741,52200.0,W,N3,0.916022,0.037509,0.015916,0.008538,0.022014
1742,52230.0,W,N3,0.862176,0.077662,0.020494,0.012927,0.026742
1743,52260.0,W,N3,0.900733,0.054148,0.014118,0.009346,0.021655
1744,52290.0,W,N3,0.929151,0.0481,0.010647,0.004177,0.007925
1745,52320.0,W,N3,0.919778,0.057064,0.01248,0.004222,0.006456
1746,52350.0,W,N3,0.92472,0.045597,0.012053,0.005586,0.012044
1747,52380.0,W,N3,0.914466,0.053692,0.013129,0.005837,0.012876
1748,52410.0,W,N3,0.906659,0.0449,0.014923,0.011897,0.021622
1749,52440.0,W,N3,0.921054,0.042993,0.015309,0.006465,0.014179
1750,52470.0,W,N3,0.888979,0.06548,0.019481,0.009205,0.016855
1751,52500.0,W,N3,0.913078,0.052618,0.014351,0.006705,0.013249
1752,52530.0,W,N3,0.909465,0.057598,0.013833,0.005741,0.013362
1753,52560.0,W,N3,0.904083,0.067513,0.013665,0.004842,0.009897
1754,52590.0,W,N3,0.88972,0.06088,0.023307,0.008276,0.017818
1755,52620.0,W,N3,0.911207,0.066613,0.011458,0.003782,0.006939
1756,52650.0,W,N3,0.934245,0.04112,0.011763,0.004607,0.008265
1757,52680.0,W,N1,0.915994,0.055318,0.011685,0.00574,0.011262
1758,52710.0,W,N3,0.901527,0.062659,0.016008,0.006353,0.013452
1759,52740.0,W,N3,0.829052,0.111741,0.028424,0.010443,0.02034
1760,52770.0,W,N3,0.921304,0.046531,0.014085,0.005573,0.012507
1761,52800.0,W,N3,0.918953,0.051945,0.01231,0.005764,0.011029
1762,52830.0,W,N3,0.918098,0.046536,0.01679,0.005809,0.012767
1763,52860.0,W,N3,0.938979,0.03668,0.010752,0.004375,0.009213
1764,52890.0,W,N3,0.904709,0.042723,0.016745,0.010527,0.025296
1765,52920.0,W,N3,0.911336,0.058192,0.01515,0.004883,0.01044
1766,52950.0,W,N3,0.916113,0.057581,0.011822,0.005128,0.009356
1767,52980.0,W,N3,0.934523,0.047175,0.008814,0.003463,0.006025
1768,53010.0,W,N3,0.924653,0.043806,0.012591,0.005693,0.013257
1769,53040.0,W,N3,0.89903,0.062101,0.018229,0.006416,0.014223
1770,53070.0,W,N3,0.869133,0.088356,0.016102,0.007708,0.018702
1771,53100.0,W,N3,0.932227,0.040322,0.010514,0.005799,0.011137
1772,53130.0,W,N3,0.894582,0.044699,0.018813,0.014125,0.02778
1773,53160.0,W,N3,0.828489,0.063536,0.036399,0.023767,0.04781
1774,53190.0,W,N3,0.870363,0.052266,0.025206,0.01651,0.035654
1775,53220.0,W,N3,0.864334,0.053079,0.025964,0.015008,0.041615
1776,53250.0,W,N3,0.864309,0.05619,0.025774,0.017718,0.036009
1777,53280.0,W,N3,0.842356,0.092192,0.024372,0.012504,0.028576
1778,53310.0,W,N3,0.872771,0.067255,0.021445,0.01079,0.027739
1779,53340.0,W,N3,0.880581,0.071711,0.020488,0.007714,0.019507
1780,53370.0,W,N3,0.884857,0.045135,0.023969,0.01719,0.02885
1781,53400.0,W,N3,0.819251,0.066342,0.036212,0.02575,0.052445
1782,53430.0,W,N3,0.79886,0.099999,0.037347,0.021358,0.042435
1783,53460.0,W,N3,0.825469,0.062113,0.034993,0.02864,0.048784
1784,53490.0,W,N3,0.851575,0.050815,0.030194,0.020479,0.046937
1785,53520.0,W,N3,0.801147,0.082725,0.037823,0.026305,0.052
1786,53550.0,W,N3,0.806915,0.101954,0.032963,0.020769,0.037399
1787,53580.0,W,N3,0.88642,0.062259,0.019243,0.011135,0.020942
1788,53610.0,W,N1,0.798665,0.079281,0.035766,0.023684,0.062603
1789,53640.0,W,N1,0.755676,0.095583,0.052423,0.02649,0.069828
1790,53670.0,W,N1,0.807036,0.072284,0.037414,0.026669,0.056598
1791,53700.0,W,N3,0.764558,0.073662,0.051815,0.026024,0.083941
1792,53730.0,W,N3,0.727177,0.073313,0.056878,0.027547,0.115085
1793,53760.0,W,N3,0.87308,0.053942,0.028116,0.014413,0.030449
1794,53790.0,W,N3,0.880652,0.04172,0.022615,0.01401,0.041004
1795,53820.0,W,N3,0.847714,0.053487,0.027505,0.019915,0.051379
1796,53850.0,W,N1,0.756396,0.057914,0.042132,0.026993,0.116565
1797,53880.0,W,N3,0.905603,0.037775,0.017615,0.012489,0.026517
1798,53910.0,W,N3,0.819869,0.085771,0.033348,0.018612,0.042399
1799,53940.0,W,N3,0.884584,0.055212,0.019987,0.01182,0.028396
1800,53970.0,W,N3,0.921699,0.048346,0.01129,0.005743,0.012923
1801,54000.0,W,N3,0.904123,0.059529,0.013673,0.006983,0.015692
1802,54030.0,W,N3,0.889785,0.056013,0.019501,0.010964,0.023737
1803,54060.0,W,N3,0.88102,0.050246,0.026013,0.012911,0.02981
1804,54090.0,W,N3,0.897346,0.058313,0.017854,0.008354,0.018134
1805,54120.0,W,N3,0.846053,0.05252,0.028479,0.020993,0.051955
1806,54150.0,W,N3,0.817691,0.07067,0.034104,0.021435,0.0561
1807,54180.0,W,N1,0.767592,0.071719,0.055865,0.029061,0.075764
1808,54210.0,W,N3,0.841669,0.061511,0.033306,0.018242,0.045273
1809,54240.0,W,N3,0.812024,0.077837,0.033402,0.018813,0.057925
1810,54270.0,W,N3,0.856383,0.069912,0.022828,0.013988,0.036889
1811,54300.0,W,N1,0.822591,0.073046,0.034193,0.019513,0.050657
1812,54330.0,W,N3,0.866809,0.060642,0.024664,0.013027,0.034858
1813,54360.0,W,N3,0.794897,0.063927,0.045173,0.028683,0.06732
1814,54390.0,W,N3,0.886268,0.058549,0.017224,0.01112,0.026839
1815,54420.0,W,N3,0.865381,0.059309,0.02393,0.015925,0.035455
1816,54450.0,W,N3,0.874078,0.059122,0.020242,0.012518,0.03404
1817,54480.0,W,N3,0.907479,0.055534,0.012659,0.008068,0.01626
1818,54510.0,W,N1,0.862629,0.059563,0.022198,0.020969,0.034641
1819,54540.0,W,N1,0.843951,0.055758,0.032049,0.023363,0.044879
1820,54570.0,W,N3,0.864674,0.063332,0.025104,0.014745,0.032144
1821,54600.0,W,N1,0.797855,0.085748,0.0392,0.022716,0.05448
1822,54630.0,W,N3,0.820046,0.082847,0.030008,0.019005,0.048094
1823,54660.0,W,N3,0.892558,0.056022,0.018471,0.010206,0.022742
1824,54690.0,W,N3,0.882204,0.070163,0.017343,0.01021,0.02008
1825,54720.0,W,N3,0.884542,0.079296,0.013728,0.006961,0.015472
1826,54750.0,W,N3,0.869027,0.07898,0.025166,0.008748,0.018078
1827,54780.0,W,N3,0.866237,0.091555,0.021509,0.008093,0.012606
1828,54810.0,W,N3,0.802698,0.131375,0.030132,0.011926,0.023868
1829,54840.0,W,N3,0.91358,0.064111,0.010752,0.004028,0.007529
1830,54870.0,W,N3,0.909969,0.061096,0.012321,0.006305,0.01031
1831,54900.0,W,N3,0.914162,0.06762,0.009545,0.003398,0.005275
1832,54930.0,W,N3,0.924113,0.054348,0.01052,0.004281,0.006737
1833,54960.0,W,N3,0.920513,0.058227,0.010762,0.003706,0.006792
1834,54990.0,W,N3,0.908615,0.068653,0.011867,0.004056,0.00681
1835,55020.0,W,N3,0.912357,0.0641,0.011632,0.004582,0.00733
