epoch,start_sec,expert_stage,pred_stage,rel_delta,rel_theta,rel_alpha,rel_sigma,rel_beta
1481,44400.0,N3,N3,0.918569,0.062328,0.011567,0.005395,0.00214
1482,44430.0,N3,N3,0.928067,0.038601,0.014469,0.007168,0.011695
1483,44460.0,N3,N3,0.910429,0.068632,0.014327,0.003933,0.002679
1484,44490.0,N3,N3,0.91391,0.064169,0.013664,0.005513,0.002743
1485,44520.0,N2,N3,0.769141,0.15613,0.039644,0.028,0.007084
1486,44550.0,N2,N3,0.803809,0.119296,0.040148,0.031826,0.00492
1487,44580.0,N2,N3,0.86437,0.094179,0.024997,0.013647,0.002807
1488,44610.0,N2,N3,0.911128,0.06862,0.012067,0.006092,0.002093
1489,44640.0,N3,N3,0.853688,0.116438,0.018582,0.007665,0.003627
1490,44670.0,N3,N3,0.866033,0.106833,0.019401,0.005119,0.002614
1491,44700.0,N2,N3,0.778402,0.167421,0.040596,0.007254,0.006327
1492,44730.0,REM,N3,0.671053,0.259736,0.050098,0.00885,0.010263
1493,44760.0,REM,N3,0.612904,0.254718,0.098699,0.014612,0.019068
1494,44790.0,REM,N3,0.647386,0.227106,0.093612,0.015548,0.016347
1495,44820.0,REM,N3,0.668042,0.22693,0.072123,0.014521,0.018383
1496,44850.0,REM,N3,0.694972,0.181077,0.089063,0.012192,0.022696
1497,44880.0,REM,N3,0.606142,0.206379,0.148775,0.014298,0.024406
1498,44910.0,REM,N3,0.575475,0.225976,0.159527,0.015991,0.02303
1499,44940.0,REM,N1,0.541261,0.275141,0.101816,0.028375,0.053407
1500,44970.0,N1,N1,0.51037,0.339175,0.096038,0.021206,0.033211
1501,45000.0,REM,N3,0.638304,0.24858,0.072388,0.013605,0.027123
1502,45030.0,REM,N3,0.571324,0.266372,0.116016,0.019797,0.02649
1503,45060.0,REM,N3,0.590182,0.25355,0.113855,0.019913,0.022499
1504,45090.0,REM,N3,0.726028,0.178635,0.06756,0.012841,0.014936
1505,45120.0,REM,N3,0.666404,0.218425,0.08216,0.014481,0.018529
1506,45150.0,REM,N3,0.712279,0.170778,0.076343,0.01757,0.02303
1507,45180.0,REM,N3,0.671015,0.190973,0.093458,0.019348,0.025206
1508,45210.0,REM,N3,0.704409,0.15985,0.095604,0.017741,0.022396
1509,45240.0,REM,N3,0.601869,0.237389,0.120309,0.016565,0.023867
1510,45270.0,REM,N3,0.630238,0.226719,0.100792,0.019494,0.022756
1511,45300.0,REM,N3,0.584931,0.263579,0.099607,0.021277,0.030605
1512,45330.0,REM,N3,0.726925,0.163268,0.06714,0.018362,0.024305
1513,45360.0,REM,N3,0.599649,0.256954,0.107033,0.016802,0.019561
1514,45390.0,REM,N3,0.673886,0.197054,0.084949,0.020333,0.023778
1515,45420.0,REM,N3,0.781779,0.133629,0.062296,0.010001,0.012295
1516,45450.0,REM,N3,0.7018,0.156922,0.098897,0.018014,0.024366
1517,45480.0,REM,N3,0.705173,0.155979,0.09148,0.018627,0.028741
1518,45510.0,W,N1,0.863484,0.075994,0.03091,0.007815,0.021797
1519,45540.0,N1,N1,0.385555,0.33541,0.23172,0.018516,0.028798
1520,45570.0,N1,N3,0.49734,0.285315,0.164103,0.024603,0.028638
1521,45600.0,N1,N3,0.554941,0.256747,0.137511,0.022171,0.02863
1522,45630.0,N1,N3,0.871437,0.056548,0.037045,0.008827,0.026143
1523,45660.0,W,N3,0.885132,0.051603,0.021722,0.009711,0.031833
1524,45690.0,W,N3,0.887687,0.069944,0.016881,0.007309,0.018179
1525,45720.0,W,N3,0.912968,0.048884,0.016802,0.006392,0.014954
1526,45750.0,W,N3,0.890747,0.062916,0.019071,0.006926,0.020341
1527,45780.0,W,N3,0.902761,0.050765,0.018589,0.007637,0.020248
1528,45810.0,W,N1,0.916386,0.033819,0.035779,0.003846,0.01017
1529,45840.0,W,N1,0.508668,0.226398,0.21901,0.018947,0.026977
1530,45870.0,W,N1,0.267303,0.425271,0.262053,0.018488,0.026885
1531,45900.0,W,REM,0.336842,0.457618,0.165115,0.018235,0.02219
1532,45930.0,W,N1,0.3068,0.340939,0.303543,0.022712,0.026006
1533,45960.0,W,REM,0.337618,0.413413,0.198433,0.023979,0.026557
1534,45990.0,W,N1,0.311705,0.306889,0.334959,0.019653,0.026795
1535,46020.0,W,N1,0.425012,0.294575,0.232832,0.023534,0.024047
1536,46050.0,W,N1,0.353633,0.297687,0.296488,0.019936,0.032256
1537,46080.0,W,N1,0.415714,0.283579,0.245656,0.02142,0.03363
1538,46110.0,W,N1,0.437609,0.308801,0.203613,0.022037,0.027939
1539,46140.0,N1,N3,0.542246,0.274232,0.125543,0.025594,0.032385
1540,46170.0,N1,N1,0.468861,0.353277,0.117185,0.030503,0.030173
1541,46200.0,N1,N1,0.473006,0.150169,0.303317,0.021779,0.05173
1542,46230.0,W,N1,0.379686,0.296738,0.277541,0.020714,0.025322
1543,46260.0,N1,N3,0.507479,0.260461,0.187313,0.019978,0.02477
1544,46290.0,N1,N3,0.57092,0.258897,0.109891,0.026649,0.033644
1545,46320.0,N1,N3,0.60273,0.242745,0.106469,0.019595,0.028461
1546,46350.0,N1,N3,0.767784,0.170184,0.03406,0.011682,0.01629
1547,46380.0,N2,N3,0.796207,0.15309,0.028606,0.009676,0.012421
1548,46410.0,N2,N3,0.727436,0.172773,0.06714,0.016658,0.015993
1549,46440.0,N2,N3,0.760002,0.163948,0.042359,0.017323,0.016368
1550,46470.0,N2,N3,0.828242,0.11708,0.032495,0.012013,0.01017
1551,46500.0,N2,N3,0.743154,0.180775,0.046839,0.013033,0.016199
1552,46530.0,N2,N3,0.846135,0.099384,0.0282,0.015231,0.01105
1553,46560.0,N2,N3,0.764423,0.163426,0.04081,0.017187,0.014155
1554,46590.0,N2,N3,0.781746,0.122859,0.050904,0.032499,0.011992
1555,46620.0,N2,N3,0.73466,0.157707,0.04764,0.042182,0.017811
1556,46650.0,N2,N3,0.8264,0.112337,0.029527,0.021238,0.010497
1557,46680.0,N2,N3,0.757198,0.162305,0.04893,0.016899,0.014668
1558,46710.0,N2,N3,0.75758,0.151391,0.039513,0.040329,0.011186
1559,46740.0,N2,N3,0.768707,0.113338,0.059599,0.02368,0.034676
1560,46770.0,N2,N3,0.788542,0.139813,0.04048,0.014524,0.01664
1561,46800.0,N2,N3,0.732782,0.187272,0.038688,0.028111,0.013147
1562,46830.0,N2,N3,0.747177,0.142471,0.050282,0.047309,0.01276
1563,46860.0,N2,N3,0.792578,0.129353,0.032426,0.0381,0.007543
1564,46890.0,N2,N3,0.682007,0.182869,0.066667,0.054788,0.013669
1565,46920.0,N2,N3,0.762638,0.127493,0.055883,0.044233,0.009753
1566,46950.0,N2,N3,0.796133,0.128487,0.037707,0.027477,0.010195
1567,46980.0,N2,N3,0.737615,0.162878,0.055192,0.033578,0.010737
1568,47010.0,N2,N3,0.714077,0.157704,0.066818,0.050501,0.0109
1569,47040.0,N2,N3,0.774586,0.145331,0.040605,0.030838,0.00864
1570,47070.0,W,N1,0.777317,0.062638,0.100692,0.014111,0.045242
1571,47100.0,W,N1,0.505409,0.255978,0.184807,0.020906,0.0329
1572,47130.0,N1,N3,0.805111,0.120676,0.042841,0.013203,0.018168
1573,47160.0,N2,N3,0.855805,0.095473,0.026914,0.015494,0.006314
1574,47190.0,N2,N3,0.820621,0.084243,0.049375,0.038239,0.007523
1575,47220.0,N2,N3,0.73593,0.178743,0.047523,0.018314,0.01949
1576,47250.0,N2,N3,0.776129,0.136668,0.044062,0.032194,0.010947
1577,47280.0,N2,N3,0.713072,0.122199,0.079991,0.073465,0.011272
1578,47310.0,N2,N3,0.792714,0.124556,0.042841,0.031507,0.008381
1579,47340.0,N2,N3,0.79411,0.129032,0.037724,0.031308,0.007825
1580,47370.0,N2,N3,0.779672,0.120031,0.048128,0.042614,0.009556
1581,47400.0,N2,N3,0.767597,0.141631,0.052825,0.029013,0.008934
1582,47430.0,N2,N3,0.804817,0.110701,0.044763,0.029905,0.009814
1583,47460.0,N2,N3,0.791142,0.137713,0.037485,0.026289,0.00737
1584,47490.0,N2,N3,0.827111,0.110124,0.031234,0.024791,0.00674
1585,47520.0,N2,N3,0.824854,0.105023,0.038588,0.02706,0.004475
1586,47550.0,N2,N3,0.780062,0.127732,0.048561,0.038034,0.005611
1587,47580.0,N2,N3,0.787507,0.131599,0.045837,0.029254,0.005804
1588,47610.0,N2,N3,0.858424,0.094842,0.026553,0.014299,0.005883
1589,47640.0,N2,N3,0.790631,0.1094,0.057821,0.029129,0.013019
1590,47670.0,N2,N3,0.810627,0.144881,0.024065,0.01021,0.010217
1591,47700.0,N2,N3,0.781457,0.140398,0.040339,0.03024,0.007565
1592,47730.0,N2,N3,0.853915,0.085275,0.03811,0.017154,0.005546
1593,47760.0,N2,N3,0.784311,0.151941,0.036643,0.015097,0.012008
1594,47790.0,N2,N3,0.77956,0.127435,0.044111,0.042146,0.006749
1595,47820.0,N2,N3,0.815327,0.112499,0.03853,0.027087,0.006557
1596,47850.0,N2,N3,0.776911,0.141148,0.04839,0.027279,0.006272
1597,47880.0,N2,N3,0.777259,0.155496,0.046736,0.012801,0.007707
1598,47910.0,N2,N3,0.813212,0.10592,0.03787,0.035832,0.007166
1599,47940.0,N2,N3,0.846756,0.082343,0.034338,0.031216,0.005347
1600,47970.0,N2,N3,0.79278,0.117549,0.041298,0.040955,0.007418
1601,48000.0,N2,N3,0.812627,0.117312,0.03552,0.029865,0.004676
1602,48030.0,N2,N3,0.827419,0.117867,0.033582,0.014946,0.006185
1603,48060.0,N2,N3,0.826564,0.120818,0.031071,0.016704,0.004842
1604,48090.0,N2,N3,0.799527,0.125935,0.041999,0.028437,0.004103
1605,48120.0,N2,N3,0.811746,0.115566,0.040946,0.024367,0.007376
1606,48150.0,N3,N3,0.899804,0.072524,0.016106,0.008521,0.003045
1607,48180.0,N2,N3,0.843382,0.105257,0.028834,0.017523,0.005004
1608,48210.0,N3,N3,0.901028,0.07368,0.017242,0.005471,0.002579
1609,48240.0,N3,N3,0.897665,0.07765,0.015285,0.006595,0.002805
1610,48270.0,N3,N3,0.879386,0.085081,0.021053,0.010946,0.003534
1611,48300.0,N2,N3,0.866808,0.085529,0.025955,0.017805,0.003903
1612,48330.0,N2,N3,0.845722,0.097933,0.033641,0.01915,0.003554
1613,48360.0,N2,N3,0.831591,0.121,0.026799,0.016417,0.004193
1614,48390.0,N2,N3,0.879193,0.080657,0.021672,0.015662,0.002817
1615,48420.0,N3,N3,0.910721,0.063594,0.015853,0.007698,0.002134
1616,48450.0,N3,N3,0.927468,0.050101,0.01291,0.007642,0.001878
1617,48480.0,N2,N3,0.879127,0.091053,0.019368,0.007093,0.00336
1618,48510.0,N2,N3,0.876189,0.081816,0.02306,0.015951,0.002983
1619,48540.0,N3,N3,0.895862,0.073428,0.018695,0.009797,0.002218
1620,48570.0,N2,N3,0.898622,0.071038,0.016902,0.011179,0.002259
1621,48600.0,N3,N3,0.880811,0.083146,0.021845,0.011541,0.002657
1622,48630.0,N2,N3,0.885017,0.079989,0.023413,0.008817,0.002765
1623,48660.0,N3,N3,0.936621,0.044967,0.010825,0.006133,0.001453
1624,48690.0,N3,N3,0.922818,0.056849,0.012891,0.005795,0.001646
1625,48720.0,N3,N3,0.943709,0.034768,0.011092,0.005041,0.00539
1626,48750.0,N3,N3,0.881798,0.085533,0.01609,0.007147,0.009432
1627,48780.0,N2,N3,0.854831,0.111375,0.021209,0.007791,0.004794
1628,48810.0,N2,N3,0.877713,0.093022,0.017681,0.006222,0.005361
1629,48840.0,N2,N3,0.8053,0.125309,0.035087,0.026499,0.007805
1630,48870.0,N2,N3,0.853601,0.098425,0.025741,0.015813,0.00642
1631,48900.0,N2,N3,0.866355,0.086022,0.024493,0.019075,0.004056
1632,48930.0,N2,N3,0.77311,0.172975,0.03415,0.012134,0.007632
1633,48960.0,N2,N3,0.872914,0.09264,0.019505,0.010323,0.004618
1634,48990.0,N3,N3,0.849311,0.116735,0.021973,0.007822,0.004158
1635,49020.0,N2,N3,0.813218,0.137827,0.030616,0.0102,0.00814
1636,49050.0,N2,N3,0.799285,0.150635,0.030145,0.010858,0.009077
1637,49080.0,N2,N3,0.756652,0.181691,0.04188,0.009851,0.009926
1638,49110.0,N2,N3,0.710913,0.190504,0.065061,0.015664,0.017858
1639,49140.0,N1,N3,0.586458,0.228768,0.125239,0.020297,0.039239
1640,49170.0,N1,N3,0.668483,0.213283,0.085053,0.01539,0.017791
1641,49200.0,REM,N3,0.662294,0.213602,0.087229,0.016369,0.020507
1642,49230.0,REM,N3,0.690817,0.191709,0.081551,0.017605,0.018318
1643,49260.0,REM,N3,0.713741,0.174723,0.078673,0.015611,0.017253
1644,49290.0,REM,N3,0.684631,0.203393,0.074594,0.014898,0.022485
1645,49320.0,REM,N3,0.73089,0.178188,0.063544,0.011708,0.015669
1646,49350.0,REM,N3,0.671117,0.18434,0.10111,0.017317,0.026117
1647,49380.0,REM,N3,0.634332,0.23219,0.095822,0.013964,0.023692
1648,49410.0,REM,N3,0.670025,0.173604,0.10245,0.02239,0.03153
1649,49440.0,REM,N3,0.664517,0.203174,0.092136,0.016813,0.023359
1650,49470.0,REM,N3,0.760416,0.141449,0.070565,0.01125,0.016319
1651,49500.0,REM,N3,0.741274,0.154927,0.066264,0.016265,0.02127
1652,49530.0,REM,N3,0.651211,0.221739,0.084932,0.019275,0.022842
1653,49560.0,REM,N3,0.65157,0.190284,0.113234,0.019152,0.02576
1654,49590.0,REM,N3,0.685031,0.18843,0.081574,0.019333,0.025631
1655,49620.0,REM,N3,0.705311,0.171338,0.080513,0.017236,0.025601
1656,49650.0,REM,N3,0.726589,0.15252,0.085207,0.015858,0.019827
1657,49680.0,REM,N3,0.63682,0.194491,0.121673,0.020324,0.026692
1658,49710.0,REM,N3,0.583514,0.219311,0.150782,0.016823,0.02957
1659,49740.0,REM,N3,0.64173,0.184188,0.10552,0.024385,0.044177
1660,49770.0,REM,N1,0.609292,0.229524,0.12054,0.017694,0.02295
1661,49800.0,REM,N3,0.634058,0.215779,0.09616,0.022082,0.03192
1662,49830.0,REM,N3,0.617159,0.239686,0.091691,0.019229,0.032236
1663,49860.0,REM,N3,0.68372,0.177609,0.09337,0.021338,0.023963
1664,49890.0,REM,N3,0.571775,0.231486,0.142558,0.023413,0.030767
1665,49920.0,REM,N3,0.612214,0.257661,0.087125,0.018107,0.024892
1666,49950.0,REM,N3,0.58029,0.261844,0.118401,0.016531,0.022934
1667,49980.0,REM,N3,0.657121,0.221989,0.08367,0.016654,0.020567
1668,50010.0,REM,N3,0.839116,0.092611,0.045947,0.008693,0.013633
1669,50040.0,REM,N3,0.663122,0.170447,0.114812,0.02115,0.030469
1670,50070.0,REM,N3,0.63891,0.170898,0.140508,0.020452,0.029232
1671,50100.0,REM,N3,0.583914,0.238641,0.125909,0.025226,0.02631
1672,50130.0,REM,N3,0.722062,0.137988,0.097771,0.017057,0.025122
1673,50160.0,REM,N1,0.817278,0.075936,0.050455,0.016395,0.039936
1674,50190.0,W,N3,0.574089,0.25982,0.097795,0.022159,0.046137
1675,50220.0,N1,N3,0.676721,0.181018,0.080378,0.025662,0.03622
1676,50250.0,N1,N3,0.693082,0.191309,0.063112,0.022361,0.030136
1677,50280.0,N1,N3,0.664184,0.208524,0.083393,0.019797,0.024102
1678,50310.0,N1,N3,0.625057,0.242627,0.092953,0.015968,0.023395
1679,50340.0,N1,N3,0.595572,0.221121,0.129122,0.019214,0.034971
1680,50370.0,REM,N3,0.566231,0.276391,0.112049,0.019304,0.026023
1681,50400.0,REM,N3,0.74613,0.155136,0.067272,0.013144,0.018318
1682,50430.0,REM,N3,0.592185,0.262777,0.086267,0.025307,0.033464
1683,50460.0,REM,N3,0.62242,0.25978,0.074541,0.020216,0.023043
1684,50490.0,REM,N3,0.703651,0.193409,0.055734,0.0181,0.029106
1685,50520.0,REM,N3,0.694911,0.193469,0.061725,0.021126,0.028769
1686,50550.0,REM,N3,0.675538,0.224539,0.067712,0.014753,0.017458
1687,50580.0,REM,N3,0.538261,0.222528,0.176189,0.025833,0.03719
1688,50610.0,REM,N1,0.900037,0.049489,0.02255,0.00761,0.020315
1689,50640.0,W,N1,0.940628,0.022615,0.018505,0.004396,0.013856
1690,50670.0,W,N1,0.623204,0.178919,0.16323,0.012741,0.021905
1691,50700.0,W,N1,0.329891,0.379724,0.244757,0.01958,0.026049
1692,50730.0,W,N1,0.766885,0.094385,0.098142,0.014129,0.02646
1693,50760.0,W,N1,0.797828,0.103842,0.062869,0.009988,0.025473
1694,50790.0,W,N1,0.915246,0.030712,0.035803,0.005297,0.012942
1695,50820.0,W,N3,0.925741,0.044309,0.020858,0.002952,0.00614
1696,50850.0,W,N3,0.863492,0.080248,0.040686,0.005394,0.01018
1697,50880.0,W,N3,0.559686,0.239835,0.170373,0.013178,0.016927
1698,50910.0,W,N1,0.374359,0.267019,0.31167,0.021336,0.025616
1699,50940.0,W,N1,0.410907,0.350641,0.201484,0.016723,0.020245
1700,50970.0,W,N1,0.370578,0.266266,0.313759,0.018434,0.030962
1701,51000.0,W,N1,0.327821,0.335334,0.292257,0.021712,0.022876
1702,51030.0,W,N1,0.363186,0.35938,0.236448,0.019284,0.021702
1703,51060.0,W,REM,0.35523,0.390327,0.195717,0.024572,0.034153
1704,51090.0,W,N3,0.737864,0.087648,0.106472,0.016329,0.051687
1705,51120.0,W,N1,0.349171,0.321202,0.252271,0.026744,0.050612
1706,51150.0,N1,N1,0.449318,0.277513,0.177451,0.030953,0.064766
1707,51180.0,N1,N1,0.510076,0.253343,0.144256,0.027098,0.065227
1708,51210.0,N1,N3,0.783561,0.109903,0.062281,0.016019,0.028237
1709,51240.0,W,N1,0.932735,0.025132,0.021977,0.004473,0.015683
1710,51270.0,W,N1,0.726392,0.110802,0.114608,0.011885,0.036313
1711,51300.0,W,N3,0.754849,0.100421,0.083698,0.011774,0.049258
1712,51330.0,W,N3,0.895725,0.05005,0.028767,0.007312,0.018146
1713,51360.0,W,N3,0.912434,0.049563,0.021193,0.004646,0.012163
1714,51390.0,W,N3,0.797299,0.069092,0.085436,0.011832,0.036342
1715,51420.0,W,N1,0.923377,0.036158,0.022499,0.004311,0.013656
1716,51450.0,W,N1,0.837353,0.060084,0.079263,0.005957,0.017344
1717,51480.0,W,N3,0.908884,0.046231,0.032789,0.003923,0.008172
1718,51510.0,W,N1,0.521898,0.172177,0.258726,0.015318,0.031882
1719,51540.0,N1,N1,0.445618,0.260928,0.234642,0.025332,0.03348
1720,51570.0,W,N3,0.758101,0.114124,0.102797,0.010107,0.014871
1721,51600.0,W,N3,0.904646,0.064566,0.017281,0.004418,0.009088
1722,51630.0,W,N3,0.927342,0.052062,0.013201,0.002927,0.004467
1723,51660.0,W,N3,0.898806,0.039575,0.045904,0.004447,0.011268
1724,51690.0,W,N3,0.919247,0.045357,0.017858,0.004962,0.012576
1725,51720.0,W,N3,0.896524,0.050065,0.034854,0.005136,0.01342
1726,51750.0,W,N3,0.769933,0.100549,0.108565,0.007786,0.013167
1727,51780.0,W,N3,0.700651,0.106892,0.16137,0.009942,0.021145
1728,51810.0,W,N3,0.844859,0.079707,0.060101,0.005388,0.009945
1729,51840.0,W,N1,0.503472,0.13754,0.314534,0.016694,0.02776
1730,51870.0,W,N1,0.371231,0.289834,0.283219,0.020536,0.03518
1731,51900.0,W,N1,0.639114,0.140802,0.190727,0.010491,0.018866
1732,51930.0,W,N1,0.945763,0.023982,0.014512,0.00392,0.011822
1733,51960.0,W,N3,0.918185,0.053912,0.012664,0.003825,0.011413
1734,51990.0,W,N3,0.868356,0.082602,0.029624,0.006302,0.013115
1735,52020.0,W,N3,0.861447,0.094486,0.028071,0.005736,0.01026
1736,52050.0,W,N1,0.463827,0.237563,0.255498,0.016971,0.026141
1737,52080.0,W,N1,0.414666,0.311319,0.227996,0.017313,0.028706
1738,52110.0,N1,N1,0.46944,0.284603,0.190497,0.01998,0.03548
1739,52140.0,N1,N3,0.557863,0.25774,0.125458,0.020303,0.038635
1740,52170.0,N1,N3,0.707446,0.173244,0.070328,0.021171,0.027812
1741,52200.0,N1,N3,0.667195,0.111359,0.181041,0.013363,0.027042
1742,52230.0,N1,N3,0.726407,0.12796,0.106742,0.012572,0.026318
1743,52260.0,W,N1,0.823866,0.049835,0.094087,0.008272,0.02394
1744,52290.0,W,N1,0.378278,0.29277,0.289155,0.014608,0.025189
1745,52320.0,W,N1,0.338474,0.321911,0.300066,0.016347,0.023201
1746,52350.0,W,N1,0.340589,0.318858,0.299651,0.019385,0.021516
1747,52380.0,W,N3,0.523894,0.245584,0.19435,0.0162,0.019972
1748,52410.0,W,N1,0.453742,0.244752,0.2565,0.019139,0.025868
1749,52440.0,W,N3,0.849178,0.07011,0.064184,0.005412,0.011116
1750,52470.0,W,N3,0.745133,0.081493,0.145602,0.008244,0.019529
1751,52500.0,W,N1,0.714768,0.1146,0.134548,0.010374,0.025709
1752,52530.0,W,N1,0.405912,0.32941,0.177175,0.033229,0.054275
1753,52560.0,W,N1,0.90574,0.037854,0.038916,0.004733,0.012756
1754,52590.0,W,N1,0.584812,0.129503,0.245798,0.011995,0.027893
1755,52620.0,W,N3,0.558341,0.193215,0.197517,0.015541,0.035387
1756,52650.0,W,N3,0.654759,0.146033,0.154432,0.01404,0.030736
1757,52680.0,W,N3,0.899553,0.044252,0.030764,0.007171,0.018259
1758,52710.0,W,N3,0.855485,0.052887,0.04257,0.012381,0.036677
1759,52740.0,W,N1,0.929326,0.036998,0.015308,0.00449,0.013879
1760,52770.0,W,N1,0.900751,0.057117,0.019711,0.005838,0.016582
1761,52800.0,W,N1,0.819465,0.087753,0.048796,0.010408,0.033577
1762,52830.0,W,N3,0.849237,0.098181,0.021928,0.008778,0.021876
1763,52860.0,W,N3,0.878718,0.081489,0.017568,0.006007,0.016218
1764,52890.0,W,N3,0.861887,0.070186,0.025377,0.009406,0.033144
1765,52920.0,W,N1,0.88196,0.062288,0.026527,0.008577,0.020648
1766,52950.0,W,N3,0.80655,0.101364,0.048904,0.012006,0.031176
1767,52980.0,W,N1,0.897777,0.054663,0.019973,0.006888,0.020698
1768,53010.0,W,N3,0.905928,0.05629,0.018899,0.006562,0.012322
1769,53040.0,W,N3,0.893871,0.048694,0.027042,0.008466,0.021927
1770,53070.0,W,N3,0.786336,0.087744,0.098832,0.008811,0.018277
1771,53100.0,W,N3,0.818378,0.094388,0.039073,0.014119,0.034042
1772,53130.0,W,N3,0.695383,0.160769,0.112844,0.011919,0.019084
1773,53160.0,W,N3,0.809918,0.115466,0.045397,0.010308,0.01891
1774,53190.0,W,N3,0.83977,0.101662,0.034252,0.007609,0.016706
1775,53220.0,W,N3,0.840116,0.081495,0.03432,0.01301,0.03106
1776,53250.0,W,N3,0.923241,0.04763,0.01659,0.004299,0.008241
1777,53280.0,W,N3,0.880995,0.080929,0.023249,0.005175,0.009652
1778,53310.0,W,N3,0.909945,0.048196,0.021769,0.006022,0.014069
1779,53340.0,W,N3,0.904568,0.039386,0.026041,0.007138,0.022866
1780,53370.0,W,N3,0.798033,0.077045,0.043117,0.01969,0.062115
1781,53400.0,W,N3,0.866785,0.067222,0.022166,0.011223,0.032604
1782,53430.0,W,N3,0.771564,0.100298,0.042656,0.021647,0.063835
1783,53460.0,W,N3,0.739671,0.091237,0.047263,0.027423,0.094406
1784,53490.0,W,N3,0.872361,0.067403,0.020764,0.011264,0.028209
1785,53520.0,W,N3,0.87196,0.070963,0.019345,0.011628,0.026103
1786,53550.0,W,N3,0.78246,0.083259,0.042462,0.024311,0.067508
1787,53580.0,W,N1,0.813327,0.076531,0.037231,0.017026,0.055884
1788,53610.0,W,N1,0.751214,0.131296,0.038768,0.022225,0.056497
1789,53640.0,W,N3,0.839674,0.095375,0.027068,0.010071,0.027813
1790,53670.0,W,N3,0.804542,0.095699,0.032401,0.016431,0.050927
1791,53700.0,W,N3,0.816966,0.075613,0.032205,0.016029,0.059188
1792,53730.0,W,N3,0.853085,0.096262,0.01971,0.008513,0.02243
1793,53760.0,W,N1,0.839744,0.081144,0.027481,0.012348,0.039283
1794,53790.0,W,N1,0.83112,0.093094,0.02522,0.011567,0.038999
1795,53820.0,W,N3,0.897013,0.049822,0.018005,0.01003,0.025131
1796,53850.0,W,N3,0.895698,0.050048,0.020549,0.0091,0.024606
1797,53880.0,W,N3,0.805993,0.074903,0.03645,0.021782,0.060872
1798,53910.0,W,N3,0.899785,0.046267,0.019158,0.009548,0.025242
1799,53940.0,W,N3,0.860755,0.074739,0.023035,0.011347,0.030124
1800,53970.0,W,N3,0.786594,0.085145,0.037467,0.022763,0.068031
1801,54000.0,W,N3,0.749893,0.145882,0.031945,0.020008,0.052272
1802,54030.0,W,N3,0.807427,0.085188,0.031063,0.019993,0.056329
1803,54060.0,W,N3,0.785729,0.112405,0.035673,0.017276,0.048917
1804,54090.0,W,N3,0.795853,0.103204,0.035633,0.016899,0.048411
1805,54120.0,W,N3,0.835385,0.093588,0.026693,0.013212,0.031122
1806,54150.0,W,N3,0.827008,0.097605,0.028837,0.013412,0.033138
1807,54180.0,W,N1,0.803575,0.089443,0.035205,0.017467,0.05431
1808,54210.0,W,N1,0.852079,0.064619,0.028009,0.013773,0.04152
1809,54240.0,W,N1,0.77726,0.115968,0.041199,0.01757,0.048002
1810,54270.0,W,N1,0.761903,0.117295,0.049277,0.022301,0.049224
1811,54300.0,W,N1,0.836301,0.08386,0.031149,0.013657,0.035033
1812,54330.0,W,N3,0.882125,0.065503,0.019142,0.008139,0.025091
1813,54360.0,W,N3,0.846994,0.063959,0.029565,0.016233,0.043249
1814,54390.0,W,N3,0.811801,0.090627,0.035373,0.016411,0.045788
1815,54420.0,W,N3,0.805692,0.100331,0.03601,0.017037,0.04093
1816,54450.0,W,N3,0.842339,0.076694,0.02536,0.013122,0.042485
1817,54480.0,W,N3,0.839607,0.082619,0.027077,0.013442,0.037255
1818,54510.0,W,N1,0.829801,0.095166,0.028759,0.012997,0.033277
1819,54540.0,W,N1,0.807383,0.093818,0.033877,0.017642,0.047281
1820,54570.0,W,N1,0.691098,0.112146,0.054957,0.033683,0.108115
1821,54600.0,W,N3,0.763278,0.10628,0.035325,0.024731,0.070387
1822,54630.0,W,N1,0.834832,0.093018,0.029113,0.01251,0.030528
1823,54660.0,W,N3,0.785701,0.111539,0.032515,0.019158,0.051088
1824,54690.0,W,N3,0.871963,0.06174,0.019962,0.011398,0.034938
1825,54720.0,W,N1,0.845067,0.071521,0.029011,0.012657,0.041745
1826,54750.0,W,N3,0.832419,0.085908,0.027726,0.013509,0.040439
1827,54780.0,W,N3,0.873816,0.06175,0.024566,0.011101,0.028768
1828,54810.0,W,N3,0.822241,0.091441,0.031574,0.013549,0.041196
1829,54840.0,W,N1,0.841744,0.068202,0.022183,0.014032,0.053838
1830,54870.0,W,N3,0.884578,0.055308,0.018594,0.009661,0.031859
1831,54900.0,W,N3,0.863928,0.089091,0.018427,0.00868,0.019874
1832,54930.0,W,N3,0.883375,0.064532,0.019868,0.009068,0.023158
1833,54960.0,W,N3,0.922595,0.042072,0.013202,0.006641,0.015489
1834,54990.0,W,N3,0.796491,0.121948,0.031162,0.015089,0.03531
1835,55020.0,W,N3,0.876612,0.066754,0.019713,0.010541,0.026381
1836,55050.0,W,N3,0.880096,0.067825,0.020642,0.008416,0.02302
1837,55080.0,W,N3,0.818469,0.090842,0.031547,0.015442,0.043701
1838,55110.0,W,N3,0.811148,0.090695,0.032745,0.016824,0.048587
1839,55140.0,W,N3,0.885092,0.061713,0.019382,0.009193,0.024619
1840,55170.0,W,N3,0.832155,0.095264,0.02322,0.014212,0.035148
1841,55200.0,W,N3,0.808267,0.081276,0.036576,0.019303,0.054578
